kbopID,playerID,yearID,stint,lgID,teamID,G,CG,SHO,W,L,SV,HLD,WPCT,BFP,IPouts,H,HR,BB,HBP,SO,R,ER,ERA
5403,86722,1996,1,KBO,Hanwha,9,0,0,0,3,0,0,0,120,76,35,5,13,2,11,26,23,8.75
5404,86722,1999,1,KBO,Hanwha,30,0,0,5,5,1,0,0.5,239,171,59,6,14,2,38,34,28,4.42
5405,86722,2000,1,KBO,Hanwha,10,0,0,1,2,0,0,0.333,128,93,32,6,6,2,15,19,16,4.75
5406,86722,2001,1,KBO,Hanwha,10,0,0,0,1,0,1,0,39,21,10,2,8,0,3,6,6,7.71
5407,86770,1986,1,KBO,Binggrae,29,12,3,9,13,0,0,0.409,700,528,136,18,49,10,123,67,61,3.13
5408,86770,1987,1,KBO,Binggrae,30,14,3,13,8,4,0,0.619,798,618,156,7,44,4,116,64,54,2.36
5409,86770,1988,1,KBO,Binggrae,31,10,4,16,5,5,0,0.762,782,564,188,16,55,7,103,72,65,3.11
5410,86770,1989,1,KBO,Binggrae,30,8,3,16,4,6,0,0.8,701,535,130,16,55,6,74,52,49,2.5
5411,86770,1990,1,KBO,Binggrae,36,2,0,12,9,5,0,0.571,674,471,154,22,53,5,63,85,72,4.13
5412,86770,1991,1,KBO,Binggrae,27,1,0,8,6,1,0,0.571,491,345,111,10,41,5,55,52,49,3.83
5413,86770,1992,1,KBO,Binggrae,15,0,0,2,5,0,0,0.286,283,205,66,11,15,5,41,48,41,5.54
5414,86770,1993,1,KBO,Samsung,16,0,0,4,1,3,0,0.8,171,120,37,4,18,1,21,16,15,3.38
5415,86774,1989,1,KBO,Binggrae,2,0,0,0,0,0,0,-,19,12,5,0,4,0,0,5,5,13.5
5416,86778,1986,1,KBO,Binggrae,10,0,0,0,0,0,0,-,114,84,24,6,11,0,15,17,16,5.27
5417,86778,1987,1,KBO,Binggrae,4,0,0,0,2,0,0,0,44,24,13,2,7,2,5,10,9,10.13
5418,86778,1988,1,KBO,Binggrae,2,0,0,0,0,0,0,-,12,16,0,0,0,0,2,0,0,0
5419,86778,1989,1,KBO,Binggrae,2,0,0,0,0,0,0,-,18,12,4,0,0,1,1,3,0,0
5420,86779,1986,1,KBO,Binggrae,28,3,1,2,5,0,0,0.286,495,351,118,6,47,3,36,51,44,3.38
5421,86779,1987,1,KBO,Binggrae,19,1,0,1,4,1,0,0.2,223,150,54,6,26,0,22,39,38,6.93
5422,86779,1988,1,KBO,Binggrae,17,0,0,2,3,0,0,0.4,244,162,69,2,17,2,20,39,34,5.67
5423,86779,1989,1,KBO,Binggrae,4,0,0,0,0,0,0,-,39,22,16,1,4,2,1,13,9,14.29
5424,86779,1991,1,KBO,SBW,16,0,0,0,3,0,0,0,167,103,45,5,30,4,12,41,40,11.02
5425,86779,1992,1,KBO,SBW,9,0,0,0,1,0,0,0,98,66,25,3,11,1,8,19,18,7.59
5426,86799,1986,1,KBO,Binggrae,2,0,0,0,0,0,0,-,40,21,18,5,2,0,1,15,14,18
5427,86992,1987,1,KBO,OB,12,0,0,0,2,0,0,0,165,111,44,7,18,0,4,23,21,5.11
5428,86992,1988,1,KBO,OB,6,0,0,0,1,0,0,0,63,48,15,4,5,0,3,9,9,5.28
5429,86992,1989,1,KBO,OB,4,0,0,0,0,0,0,-,21,22,4,0,1,1,3,1,1,1.59
5430,86993,1986,1,KBO,Haitai,18,0,0,0,2,0,0,0,231,166,55,5,17,2,20,28,26,4.36
5431,86993,1987,1,KBO,Haitai,31,3,0,9,5,3,0,0.643,580,429,121,12,53,4,51,48,44,2.78
5432,86993,1988,1,KBO,Haitai,31,3,0,7,6,2,0,0.538,585,415,136,15,44,8,47,72,69,4.54
5433,86994,1986,1,KBO,Binggrae,18,4,0,4,4,0,0,0.5,350,264,91,7,19,2,14,40,32,3.27
5434,86994,1987,1,KBO,Binggrae,20,2,0,1,7,0,0,0.125,330,225,99,6,19,5,19,46,41,4.96
5435,86994,1988,1,KBO,Binggrae,3,0,0,0,1,0,0,0,31,21,11,2,0,0,2,6,5,6.43
5436,86995,1986,1,KBO,Binggrae,8,0,0,1,2,0,0,0.333,70,48,16,3,8,0,5,10,9,5.06
5437,86995,1987,1,KBO,Binggrae,3,0,0,0,0,0,0,-,26,22,7,1,3,0,3,3,2,3.18
5438,87340,1987,1,KBO,Chungbo,8,0,0,0,1,0,0,0,79,55,21,1,11,0,7,14,14,7.56
5439,87340,1988,1,KBO,Pacific,3,0,0,0,1,0,0,0,29,25,6,1,4,0,3,6,6,8.1
5440,87340,1989,1,KBO,Pacific,38,11,1,10,14,2,0,0.417,916,672,169,6,114,3,191,65,55,2.22
5441,87340,1990,1,KBO,Pacific,40,5,1,9,9,5,0,0.5,824,595,162,13,93,1,158,86,70,3.2
5442,87340,1991,1,KBO,Pacific,45,9,1,15,11,3,0,0.577,954,702,196,20,89,3,163,82,76,2.93
5443,87340,1992,1,KBO,Pacific,19,1,0,3,9,2,0,0.25,427,298,92,13,56,1,70,53,42,3.87
5444,87340,1993,1,KBO,Pacific,24,7,1,7,12,0,0,0.368,661,489,134,11,54,1,104,66,54,2.99
5445,87340,1994,1,KBO,Pacific,27,3,1,12,11,1,0,0.522,631,444,141,6,59,5,84,74,67,4.09
5446,87340,1995,1,KBO,Pacific,8,0,0,0,4,0,0,0,132,84,30,9,20,0,11,24,22,7.24
5447,87340,1996,1,KBO,Hyundai,36,1,1,8,9,0,0,0.471,586,423,117,14,61,5,97,65,60,3.85
5448,87340,1997,1,KBO,Hyundai,48,0,0,7,10,1,0,0.412,467,330,102,16,36,3,67,70,64,5.24
5449,87340,1998,1,KBO,LG,63,0,0,3,0,1,0,1,195,138,45,5,19,2,26,18,16,3.13
5450,87340,1999,1,KBO,LG,50,0,0,1,2,0,0,0.333,122,81,29,5,19,1,24,17,17,5.81
5451,87340,2000,1,KBO,LG,28,0,0,0,0,0,5,-,52,30,14,1,10,0,7,11,11,10.61
5452,87340,2001,1,KBO,LG,54,0,0,2,1,0,6,0.667,161,108,43,6,11,1,25,27,23,5.86
5453,87340,2002,1,KBO,LG,19,0,0,0,0,0,2,-,55,36,13,1,7,3,11,9,9,6.75
5454,87413,1987,1,KBO,Samsung,11,1,0,0,1,3,0,0,133,93,31,2,7,2,13,13,11,3.19
5455,87413,1988,1,KBO,Samsung,38,2,1,8,4,6,0,0.667,615,456,150,10,31,5,62,51,47,2.8
5456,87413,1989,1,KBO,Samsung,34,12,4,14,11,2,0,0.56,956,706,219,15,63,8,98,77,73,2.81
5457,87413,1990,1,KBO,Samsung,33,6,2,13,6,3,0,0.684,700,501,168,21,53,8,51,78,70,3.79
5458,87413,1991,1,KBO,Samsung,52,3,0,16,12,18,0,0.571,760,564,164,18,59,5,94,71,69,3.3
5459,87413,1992,1,KBO,Samsung,17,1,0,1,7,1,0,0.125,311,210,73,11,27,6,30,47,40,5.14
5460,87413,1993,1,KBO,SBW,26,0,0,2,5,6,0,0.286,371,259,94,7,30,4,40,44,37,3.93
5461,87420,1987,1,KBO,Samsung,1,0,0,0,0,0,0,-,8,6,2,0,0,0,1,2,2,9
5462,87420,1988,1,KBO,Binggrae,4,0,0,0,0,0,0,-,11,9,3,0,2,0,1,1,1,3.86
5463,87420,1989,1,KBO,Binggrae,11,0,0,2,0,0,0,1,16,12,5,0,1,0,1,2,1,2.25
5464,87420,1990,1,KBO,Binggrae,2,0,0,0,0,0,0,-,4,2,1,0,1,0,1,0,0,0
5465,87421,1988,1,KBO,Samsung,6,0,0,0,0,0,0,-,45,27,12,0,9,0,6,6,6,6
5466,87421,1989,1,KBO,Samsung,1,0,0,0,0,0,0,-,4,3,1,0,0,0,0,0,0,0
5467,87430,1987,1,KBO,Samsung,1,0,0,0,1,0,0,0,10,6,2,0,2,0,0,1,1,4.5
5468,87430,1988,1,KBO,Samsung,1,0,0,0,0,0,0,-,12,13,5,0,1,0,1,2,1,3.38
5469,87460,1987,1,KBO,Samsung,26,0,0,1,1,2,0,0.5,280,196,75,2,26,2,16,34,33,4.66
5470,87460,1988,1,KBO,Samsung,15,0,0,1,4,0,0,0.2,175,118,41,4,24,0,7,29,25,5.97
5471,87460,1989,1,KBO,Lotte,16,0,0,0,1,0,0,0,146,103,40,4,13,5,10,23,21,5.79
5472,87460,1990,1,KBO,Lotte,8,0,0,0,0,0,0,-,41,31,16,2,1,0,0,10,10,10.38
5473,87510,1987,1,KBO,Lotte,13,1,1,1,4,0,0,0.2,192,133,48,3,20,2,16,22,20,4.22
5474,87510,1988,1,KBO,Lotte,20,0,0,0,5,0,0,0,249,165,62,2,29,3,23,35,29,4.75
5475,87510,1990,1,KBO,Lotte,15,0,0,0,2,0,0,0,78,58,21,3,10,0,8,10,10,5.09
5476,87510,1991,1,KBO,Lotte,18,2,1,2,6,1,0,0.25,268,199,59,4,26,2,29,28,27,3.76
5477,87510,1992,1,KBO,Lotte,25,1,0,2,6,0,0,0.25,352,235,102,11,35,2,29,48,44,5.17
5478,87510,1993,1,KBO,Lotte,5,0,0,1,0,0,0,1,36,27,12,0,0,1,3,7,7,7.56
5479,87672,1987,1,KBO,Haitai,4,0,0,0,0,0,0,-,71,52,18,2,9,1,4,8,5,2.87
5480,87672,1988,1,KBO,Haitai,3,0,0,1,0,0,0,1,62,48,16,0,6,0,5,6,6,3.52
5481,87672,1989,1,KBO,Haitai,3,0,0,0,0,0,0,-,75,55,24,2,3,0,8,11,11,5.94
5482,87672,1990,1,KBO,Haitai,34,0,0,2,1,2,0,0.667,412,294,90,3,45,8,62,46,41,3.77
5483,87672,1991,1,KBO,Haitai,37,2,0,11,4,5,0,0.733,597,442,126,8,62,8,74,55,48,2.97
5484,87672,1992,1,KBO,Haitai,37,1,0,4,10,4,0,0.286,542,354,146,12,52,6,59,84,73,5.6
5485,87672,1993,1,KBO,Haitai,39,0,0,11,6,1,0,0.647,517,375,109,8,46,10,67,46,40,2.9
5486,87672,1994,1,KBO,Haitai,41,0,0,10,8,7,0,0.556,502,351,121,4,44,10,57,50,44,3.4
5487,87672,1995,1,KBO,Haitai,42,0,0,10,3,3,0,0.769,490,367,107,10,41,8,51,44,40,2.98
5488,87672,1996,1,KBO,Haitai,31,0,0,2,1,3,0,0.667,319,216,74,6,27,15,32,38,34,4.29
5489,87672,1997,1,KBO,LG,47,0,0,2,7,1,0,0.222,354,237,86,6,34,7,41,41,38,4.37
5490,87672,1998,1,KBO,LG,55,0,0,3,3,3,0,0.5,375,273,92,7,20,10,44,32,30,2.97
5491,87672,1999,1,KBO,LG,52,0,0,5,3,5,0,0.625,359,246,87,13,27,6,51,49,43,4.72
5492,87672,2000,1,KBO,Hanwha,38,0,0,1,4,2,2,0.2,312,192,70,8,42,14,21,48,38,5.34
5493,87672,2001,1,KBO,Hanwha,4,0,0,0,0,0,0,-,17,9,4,1,3,1,1,5,4,12
5494,87710,1987,1,KBO,Binggrae,13,3,0,2,6,0,0,0.25,317,232,63,6,27,6,31,39,35,4.16
5495,87710,1988,1,KBO,Binggrae,23,4,1,7,7,1,0,0.5,508,357,131,9,34,13,36,54,51,3.86
5496,87710,1989,1,KBO,Binggrae,25,0,0,7,2,0,0,0.778,395,282,94,7,32,4,41,48,39,3.76
5497,87710,1990,1,KBO,Binggrae,35,1,0,10,9,2,0,0.526,610,438,129,12,51,13,68,77,61,3.76
5498,87710,1991,1,KBO,Binggrae,32,0,0,8,6,1,0,0.571,458,315,92,9,38,14,58,51,39,3.34
5499,87710,1992,1,KBO,Binggrae,7,0,0,1,0,0,0,1,68,45,15,1,9,4,2,11,10,6.28
5500,87720,1987,1,KBO,Binggrae,13,1,0,1,2,0,0,0.333,175,108,51,6,20,2,6,34,25,6.37
5501,87720,1988,1,KBO,Binggrae,17,2,1,7,3,2,0,0.7,311,228,72,3,20,4,27,34,31,3.67
5502,87720,1989,1,KBO,Binggrae,24,0,0,2,4,1,0,0.333,317,207,83,7,31,4,23,54,49,6.39
5503,87720,1990,1,KBO,Binggrae,19,0,0,1,1,0,0,0.5,182,132,48,6,9,2,21,20,14,2.91
5504,87720,1991,1,KBO,Binggrae,20,0,0,0,2,4,0,0,245,177,46,4,26,8,30,23,22,3.36
5505,87720,1992,1,KBO,SBW,23,0,0,1,4,0,0,0.2,222,138,63,9,23,3,21,44,42,8.22
5506,87720,1993,1,KBO,SBW,7,0,0,0,0,0,0,-,69,49,15,2,14,1,2,8,8,4.91
5507,88120,1988,1,KBO,MBC,20,2,0,2,1,0,0,0.667,242,172,53,6,33,1,30,27,26,4.2
5508,88120,1989,1,KBO,MBC,42,1,0,4,10,2,0,0.286,542,370,124,5,60,7,71,68,61,4.51
5509,88120,1990,1,KBO,LG,29,2,1,4,7,2,0,0.364,380,273,84,5,36,5,46,37,35,3.49
5510,88120,1991,1,KBO,LG,19,0,0,1,4,0,0,0.2,249,165,67,8,22,0,24,39,36,5.89
5511,88120,1992,1,KBO,LG,19,0,0,0,5,1,0,0,110,66,31,3,15,0,11,16,16,6.55
5512,88120,1993,1,KBO,Binggrae,26,1,0,4,3,0,0,0.571,366,267,84,9,23,1,45,46,40,4.04
5513,88120,1994,1,KBO,Hanwha,24,0,0,2,0,0,0,1,195,147,31,4,19,2,24,13,12,2.2
5514,88120,1995,1,KBO,Hanwha,8,0,0,0,1,0,0,0,42,24,17,3,5,0,2,12,12,13.5
5515,88121,1988,1,KBO,MBC,29,6,0,7,11,0,0,0.389,610,435,138,5,55,7,46,63,45,2.81
5516,88121,1989,1,KBO,MBC,29,1,0,7,7,0,0,0.5,544,367,151,12,41,9,35,82,73,5.44
5517,88121,1990,1,KBO,LG,10,0,0,3,1,0,0,0.75,135,103,25,1,17,2,8,13,9,2.48
5518,88121,1991,1,KBO,LG,23,0,0,2,7,0,0,0.222,378,250,99,11,33,10,38,66,58,6.39
5519,88121,1992,1,KBO,LG,9,0,0,0,2,0,0,0,91,51,21,1,14,6,7,17,12,6.35
5520,88121,1993,1,KBO,Samsung,5,0,0,1,0,0,0,1,62,49,14,2,5,3,7,5,5,3.07
5521,88121,1994,1,KBO,Samsung,4,0,0,0,0,0,0,-,18,12,7,0,1,1,2,4,4,10.8
5522,88170,1988,1,KBO,MBC,19,2,1,1,3,0,0,0.25,274,198,66,4,21,4,26,29,27,3.72
5523,88170,1989,1,KBO,MBC,20,0,0,4,1,0,0,0.8,231,156,68,0,14,5,16,30,25,4.33
5524,88170,1990,1,KBO,LG,27,6,1,10,5,0,0,0.667,572,414,142,5,36,12,45,60,57,3.72
5525,88170,1991,1,KBO,LG,28,5,0,3,13,0,0,0.188,578,393,137,12,50,19,46,81,75,5.15
5526,88170,1992,1,KBO,LG,32,0,0,6,7,2,0,0.462,460,300,110,8,53,8,45,65,57,5.13
5527,88170,1993,1,KBO,LG,21,0,0,1,2,1,0,0.333,203,132,58,4,16,7,23,25,21,4.36
5528,88273,1988,1,KBO,OB,5,1,0,0,1,0,0,0,70,51,22,1,3,1,2,13,12,6.61
5529,88273,1989,1,KBO,OB,2,0,0,0,0,0,0,-,13,9,2,0,3,0,2,1,1,3
5530,88273,1990,1,KBO,OB,2,0,0,0,0,0,0,-,13,9,3,0,2,1,2,3,3,11.57
5531,88273,1991,1,KBO,OB,9,0,0,1,1,0,0,0.5,60,37,13,1,13,1,5,12,10,8.44
5532,88273,1992,1,KBO,OB,7,0,0,0,1,0,0,0,108,78,18,2,14,0,19,9,9,3.12
5533,88273,1993,1,KBO,OB,3,0,0,0,0,0,0,-,34,31,6,1,2,1,0,4,4,4.15
5534,88273,1994,1,KBO,OB,2,0,0,0,2,0,0,0,40,31,9,0,7,0,3,7,7,7.27
5535,88275,1989,1,KBO,OB,3,0,0,0,0,0,0,-,32,21,7,1,5,0,1,3,3,3.86
5536,88275,1990,1,KBO,OB,12,0,0,1,3,0,0,0.25,216,153,44,2,37,0,22,27,26,4.65
5537,88275,1994,1,KBO,OB,1,0,0,0,0,0,0,-,8,6,1,1,1,0,1,1,1,4.5
5538,88308,1988,1,KBO,Pacific,23,0,0,2,4,2,0,0.333,312,216,70,10,34,7,39,38,35,4.38
5539,88320,1988,1,KBO,Pacific,31,0,0,4,6,1,0,0.4,355,261,77,3,32,1,49,53,49,5.07
5540,88320,1989,1,KBO,Pacific,3,0,0,0,0,1,0,-,21,15,3,0,2,0,1,5,2,3.6
5541,88320,1990,1,KBO,Pacific,11,0,0,0,1,0,0,0,85,58,27,1,11,2,6,13,10,5.09
5542,88320,1991,1,KBO,Pacific,18,0,0,0,3,0,0,0,152,99,23,1,39,1,25,31,29,8.07
5543,88330,1988,1,KBO,Pacific,10,2,0,1,1,0,0,0.5,142,99,41,4,5,2,20,26,26,7.09
5544,88330,1989,1,KBO,Pacific,8,0,0,1,1,1,0,0.5,68,49,17,1,9,1,4,10,8,4.91
5545,88330,1990,1,KBO,Pacific,12,0,0,1,3,0,0,0.25,180,121,43,5,24,1,22,24,24,5.59
5546,88330,1992,1,KBO,Pacific,1,0,0,0,0,0,0,-,21,12,10,2,1,0,3,5,5,11.25
5547,88330,1993,1,KBO,Pacific,16,1,0,0,4,0,0,0,232,159,61,4,19,3,26,35,32,5.5
5548,88330,1994,1,KBO,Pacific,1,0,0,0,0,0,0,-,7,6,0,0,2,0,0,0,0,0
5549,88332,1988,1,KBO,Pacific,6,0,0,0,1,0,0,0,86,61,25,4,8,2,8,17,16,7.71
5550,88332,1989,1,KBO,Pacific,38,17,4,19,10,2,0,0.655,970,733,183,5,86,9,116,64,58,2.15
5551,88332,1990,1,KBO,Pacific,35,9,2,13,7,7,0,0.65,782,580,177,7,55,8,66,66,56,2.63
5552,88332,1991,1,KBO,Pacific,30,13,1,10,12,2,0,0.455,781,552,190,11,66,6,47,82,71,3.47
5553,88332,1992,1,KBO,Pacific,33,8,0,13,7,6,0,0.65,705,502,154,12,72,12,85,75,68,3.69
5554,88332,1994,1,KBO,Pacific,11,0,0,2,3,0,0,0.4,172,118,43,2,12,3,15,25,19,4.54
5555,88332,1995,1,KBO,Pacific,1,0,0,0,0,0,0,-,21,19,4,0,5,0,2,4,4,7.71
5556,88332,1996,1,KBO,Hyundai,8,0,0,0,0,0,0,-,80,52,18,2,13,2,9,13,12,6.89
5557,88332,1997,1,KBO,Hyundai,13,0,0,0,0,0,0,-,111,78,26,4,10,6,19,19,18,6.39
5558,88332,1998,1,KBO,SBW,9,0,0,2,1,1,0,0.667,101,75,21,3,9,3,13,7,6,2.22
5559,88332,1999,1,KBO,SBW,37,1,0,5,11,3,0,0.313,545,372,110,10,60,9,56,61,54,3.92
5560,88332,2000,1,KBO,SK,32,0,0,1,2,0,0,0.333,275,171,75,7,33,5,24,39,36,5.75
5561,88371,1988,1,KBO,Pacific,37,1,0,2,9,3,0,0.182,585,417,141,8,44,3,73,71,61,3.95
5562,88371,1989,1,KBO,Pacific,17,0,0,2,1,0,0,0.667,188,145,41,3,13,3,14,21,19,3.66
5563,88371,1990,1,KBO,Pacific,16,0,0,1,1,0,0,0.5,142,93,32,2,23,2,16,22,20,5.93
5564,88371,1991,1,KBO,Pacific,6,0,0,0,0,0,0,-,42,30,12,1,5,0,3,8,6,5.79
5565,88371,1992,1,KBO,Pacific,17,1,0,0,3,0,0,0,284,196,71,7,21,5,20,34,30,4.24
5566,88371,1993,1,KBO,Pacific,19,0,0,0,2,0,0,0,225,163,67,6,17,0,19,26,26,4.44
5567,88420,1989,1,KBO,Samsung,3,0,0,0,1,0,0,0,34,18,11,2,4,1,4,10,9,13.5
5568,88450,1988,1,KBO,Samsung,8,0,0,0,3,1,0,0,100,70,27,3,10,2,10,17,17,7.06
5569,88450,1989,1,KBO,Samsung,22,0,0,2,1,0,0,0.667,183,114,51,4,24,0,20,36,31,7.34
5570,88450,1990,1,KBO,Samsung,41,0,0,7,5,5,0,0.583,572,387,137,10,70,6,71,70,56,3.91
5571,88450,1991,1,KBO,Samsung,37,0,0,1,2,2,0,0.333,360,247,100,4,34,4,37,48,45,5.02
5572,88450,1992,1,KBO,Samsung,6,0,0,0,0,0,0,-,55,37,19,2,5,1,6,12,12,10.13
5573,88450,1993,1,KBO,Samsung,2,0,0,0,0,0,0,-,9,6,2,0,1,0,1,1,1,4.5
5574,88470,1988,1,KBO,Samsung,13,2,0,3,1,0,0,0.75,243,163,71,2,19,3,12,42,39,6.66
5575,88470,1989,1,KBO,Samsung,27,0,0,3,7,1,0,0.3,396,283,81,11,37,5,32,57,53,5.15
5576,88470,1990,1,KBO,Samsung,24,0,0,1,1,5,0,0.5,263,187,68,8,20,3,28,33,32,4.75
5577,88470,1991,1,KBO,Samsung,7,0,0,0,0,1,0,-,64,42,21,2,3,0,11,11,11,7.43
5578,88478,1988,1,KBO,Samsung,10,0,0,0,3,0,0,0,129,84,38,3,17,1,7,25,24,7.71
5579,88510,1988,1,KBO,Lotte,8,0,0,0,0,0,0,-,92,64,24,1,13,2,6,11,11,5.03
5580,88510,1989,1,KBO,Lotte,6,0,0,0,0,0,0,-,12,13,4,1,1,0,0,2,2,6.75
5581,88570,1988,1,KBO,Lotte,2,0,0,0,0,0,0,-,29,15,12,1,2,0,1,5,5,9
5582,88570,1989,1,KBO,Lotte,10,0,0,1,1,0,0,0.5,114,78,29,1,11,2,17,24,18,6.39
5583,88572,1988,1,KBO,Lotte,14,1,0,3,3,1,0,0.5,203,141,45,4,21,3,16,18,16,3.06
5584,88572,1989,1,KBO,Lotte,15,5,0,5,5,0,0,0.5,352,268,74,4,32,2,28,33,26,2.67
5585,88572,1990,1,KBO,Lotte,7,0,0,0,2,0,0,0,88,66,17,2,8,0,5,11,11,4.5
5586,88572,1991,1,KBO,Lotte,15,1,0,1,1,0,0,0.5,178,126,46,1,12,2,13,27,19,4.14
5587,88711,1988,1,KBO,Binggrae,24,7,1,8,13,0,0,0.381,656,460,158,8,72,4,61,75,72,4.27
5588,88711,1989,1,KBO,Binggrae,23,5,0,6,8,0,0,0.429,552,382,119,7,63,6,78,65,56,4.01
5589,88711,1990,1,KBO,Binggrae,34,0,0,8,3,0,0,0.727,493,336,106,5,64,1,49,54,42,3.38
5590,88711,1991,1,KBO,Binggrae,19,0,0,3,3,0,0,0.5,269,168,76,4,32,4,34,42,36,5.86
5591,88711,1992,1,KBO,Binggrae,19,0,0,5,4,0,0,0.556,275,183,69,7,32,0,30,47,43,6.34
5592,88750,1988,1,KBO,Binggrae,13,0,0,1,1,2,0,0.5,147,99,35,4,15,4,16,21,18,5.01
5593,88750,1989,1,KBO,Binggrae,20,0,0,1,1,2,0,0.5,205,156,45,2,19,0,36,19,18,3.16
5594,88750,1990,1,KBO,Binggrae,20,0,0,1,1,2,0,0.5,237,177,43,5,29,1,45,15,14,2.14
5595,88750,1991,1,KBO,Binggrae,32,3,0,10,7,3,0,0.588,520,384,98,8,56,3,76,55,42,2.95
5596,88750,1992,1,KBO,Binggrae,29,3,1,14,7,2,0,0.667,666,468,159,12,48,5,77,64,53,3.07
5597,88750,1993,1,KBO,Binggrae,22,4,0,5,7,1,0,0.417,482,349,107,15,39,4,71,61,56,4.4
5598,88750,1994,1,KBO,Hanwha,5,0,0,1,1,0,0,0.5,63,45,13,1,6,1,12,6,6,3.6
5599,88750,1996,1,KBO,Samsung,28,0,0,3,7,4,0,0.3,284,201,60,6,26,5,52,30,27,3.63
5600,88750,1997,1,KBO,Samsung,7,0,0,1,0,0,0,1,55,43,15,4,5,0,9,7,7,4.97
5601,88751,1988,1,KBO,Binggrae,1,0,0,0,1,0,0,0,13,6,5,0,2,0,0,3,3,13.5
5602,88770,1988,1,KBO,Binggrae,12,0,0,2,1,0,0,0.667,168,127,39,9,21,0,16,15,14,3.1
5603,88770,1989,1,KBO,Binggrae,23,0,0,2,2,1,0,0.5,283,201,64,5,25,4,47,25,24,3.22
5604,88770,1990,1,KBO,Binggrae,38,3,1,13,9,3,0,0.591,706,513,147,10,58,7,100,59,48,2.53
5605,88770,1991,1,KBO,Binggrae,31,12,4,17,6,2,0,0.739,799,610,164,10,47,9,123,59,50,2.23
5606,88770,1992,1,KBO,Binggrae,29,9,2,9,11,3,0,0.45,750,561,144,16,52,13,122,69,62,2.99
5607,88770,1993,1,KBO,Binggrae,27,12,3,10,11,5,0,0.476,687,519,143,13,26,10,112,61,57,2.98
5608,88770,1994,1,KBO,Hanwha,27,4,1,16,8,0,0,0.667,713,534,168,22,29,4,105,71,64,3.25
5609,88770,1995,1,KBO,Hanwha,26,9,3,8,13,0,0,0.381,745,543,162,13,41,10,121,72,66,3.29
5610,88770,1996,1,KBO,Hanwha,21,3,1,8,8,1,0,0.5,468,336,111,13,22,7,57,59,54,4.37
5611,88770,1997,1,KBO,Hanwha,25,2,0,1,8,1,0,0.111,383,279,89,10,21,4,61,45,43,4.16
5612,88770,1998,1,KBO,Hanwha,56,0,0,7,3,4,0,0.7,518,400,104,9,29,9,96,38,33,2.26
5613,88770,1999,1,KBO,Hanwha,23,1,0,2,7,1,0,0.222,428,273,123,21,31,8,51,83,75,7.47
5614,88770,2000,1,KBO,Hanwha,38,3,0,7,13,0,4,0.35,566,397,133,17,39,11,85,81,68,4.68
5615,88770,2001,1,KBO,Hanwha,31,2,1,8,10,0,2,0.444,611,432,150,14,33,7,112,65,57,3.56
5616,88770,2002,1,KBO,Hanwha,33,0,0,8,7,2,1,0.533,486,355,116,17,21,9,86,68,64,4.94
5617,88770,2003,1,KBO,Hanwha,32,0,0,2,1,1,3,0.667,238,165,59,5,9,5,42,31,30,4.91
5618,88770,2004,1,KBO,Hanwha,10,0,0,0,0,0,1,-,52,30,17,2,2,2,8,13,10,9
5619,88774,1988,1,KBO,Binggrae,5,0,0,0,0,0,0,-,61,46,14,1,8,0,4,6,6,3.95
5620,88774,1989,1,KBO,Binggrae,9,0,0,0,1,0,0,0,42,30,11,0,3,0,1,7,3,2.89
5621,88774,1990,1,KBO,Binggrae,3,0,0,0,0,0,0,-,12,13,3,1,1,0,1,3,3,10.13
5622,89110,1989,1,KBO,MBC,15,0,0,2,3,0,0,0.4,200,132,49,3,25,1,28,32,27,5.61
5623,89110,1990,1,KBO,LG,9,0,0,0,0,0,0,-,123,90,25,0,17,2,19,19,16,4.91
5624,89110,1991,1,KBO,LG,11,0,0,1,1,0,0,0.5,181,126,32,2,27,4,16,18,14,3
5625,89110,1992,1,KBO,LG,8,0,0,0,1,0,0,0,89,60,19,2,11,2,11,14,13,5.85
5626,89111,1989,1,KBO,MBC,30,2,0,7,8,0,0,0.467,451,316,101,7,52,1,42,61,54,4.69
5627,89111,1990,1,KBO,LG,23,1,0,5,5,0,0,0.5,266,192,52,6,26,1,27,26,20,2.81
5628,89111,1991,1,KBO,LG,36,4,2,12,9,3,0,0.571,696,499,155,8,62,5,104,65,54,2.95
5629,89111,1992,1,KBO,LG,28,7,1,8,6,3,0,0.571,603,435,130,6,50,3,92,57,48,2.98
5630,89111,1993,1,KBO,LG,27,2,1,9,9,0,0,0.5,639,468,133,10,53,8,93,51,45,2.6
5631,89111,1994,1,KBO,LG,20,0,0,3,3,0,0,0.5,266,189,68,3,21,4,33,37,34,4.86
5632,89111,1995,1,KBO,LG,27,1,0,13,7,0,0,0.65,658,487,137,9,52,9,87,59,51,2.86
5633,89111,1996,1,KBO,LG,21,2,0,4,10,0,0,0.286,448,309,97,7,55,5,62,55,49,4.28
5634,89111,1997,1,KBO,LG,54,0,0,1,2,0,0,0.333,173,114,38,4,22,3,28,29,25,5.92
5635,89111,1998,1,KBO,LG,76,0,0,0,2,1,0,0,170,111,43,3,16,3,28,25,21,5.2
5636,89111,1999,1,KBO,LG,49,0,0,0,0,1,0,-,101,66,28,4,9,2,19,13,12,5.06
5637,89170,1989,1,KBO,MBC,5,0,0,2,0,0,0,1,58,48,11,0,4,1,1,2,1,0.56
