kbopID,playerID,yearID,stint,lgID,teamID,G,W,L,CG,SHO,SV,IPouts,H,HR,BB,HBP,SO,R,ER,ERA,BFP,WPCT
5837,89770,1997,1,KBO,Hanwha,27,6,12,5,1,0,445,156,17,49,12,73,85,75,4.6,636,0.333
5838,89770,1998,1,KBO,Hanwha,24,6,10,1,0,0,349,125,19,43,3,72,66,61,4.79,498,0.375
5839,89770,1999,1,KBO,Hanwha,35,15,5,8,2,6,565,180,24,61,3,132,99,83,4,792,0.75
5840,89770,2000,1,KBO,Hanwha,28,13,2,2,1,4,405,121,19,56,5,105,60,51,3.4,574,0.867
5841,89770,2001,1,KBO,Hanwha,37,10,8,1,0,2,558,181,20,86,9,139,99,79,3.84,814,0.556
5842,89770,2002,1,KBO,Hanwha,31,18,7,8,1,0,660,199,16,54,11,165,82,73,2.99,905,0.72
5843,89770,2003,1,KBO,Hanwha,42,9,7,1,0,7,394,111,9,40,6,93,48,45,3.12,534,0.563
5844,89770,2004,1,KBO,Hanwha,28,11,8,1,0,1,516,162,19,44,7,100,73,69,3.61,729,0.579
5845,89770,2005,1,KBO,Hanwha,23,11,7,1,1,0,388,126,13,42,7,88,61,54,3.81,551,0.611
5846,89770,2006,1,KBO,Hanwha,26,8,8,0,0,0,444,147,10,47,9,94,64,59,3.6,624,0.5
5847,89770,2007,1,KBO,Hanwha,42,2,2,0,0,1,112,34,5,10,1,29,19,18,4.54,150,0.5
5848,89770,2008,1,KBO,Hanwha,31,6,8,1,0,0,403,141,13,62,6,73,72,66,4.48,582,0.429
5849,89770,2009,1,KBO,Hanwha,14,1,0,0,0,0,24,7,2,7,0,6,7,6,7.36,36,1
5850,89771,1989,1,KBO,Binggrae,25,2,5,0,0,2,177,59,8,26,3,23,36,36,5.49,259,0.286
5851,89771,1990,1,KBO,Binggrae,13,0,1,0,0,0,96,25,5,12,2,18,16,15,4.22,130,0
5852,89771,1991,1,KBO,Binggrae,29,4,2,0,0,2,256,84,6,30,2,31,43,35,3.76,357,0.667
5853,89771,1992,1,KBO,Binggrae,18,1,2,0,0,1,127,47,3,12,3,10,21,17,3.76,179,0.333
5854,89771,1993,1,KBO,Binggrae,35,9,8,0,0,3,454,155,9,50,8,67,65,57,3.43,640,0.529
5855,89771,1994,1,KBO,Hanwha,17,3,4,0,0,0,228,85,9,20,3,23,38,32,3.79,322,0.429
5856,89771,1995,1,KBO,Hanwha,2,0,1,0,0,0,6,5,2,2,0,2,7,7,47.25,11,0
5857,89772,1989,1,KBO,Binggrae,1,0,0,0,0,0,13,5,0,1,0,1,3,2,6.75,14,-
5858,89773,1990,1,KBO,Binggrae,4,0,0,0,0,0,16,4,0,1,0,0,1,1,2.45,14,-
5859,89784,1989,1,KBO,Lotte,1,0,0,0,0,0,6,4,2,1,0,0,4,4,18,11,-
5860,90001,1991,1,KBO,SBW,2,0,0,0,0,0,15,10,5,1,0,3,7,7,14.54,22,-
5861,90002,1991,1,KBO,SBW,9,0,0,0,0,0,61,18,2,12,0,6,9,8,3.86,87,-
5862,90003,1991,1,KBO,SBW,7,0,1,0,0,0,43,9,1,6,0,0,4,4,2.84,50,0
5863,90004,1992,1,KBO,SBW,37,3,6,0,0,3,309,94,13,56,4,37,62,50,4.4,447,0.333
5864,90004,1993,1,KBO,SBW,26,5,11,2,0,0,411,141,7,53,6,63,62,56,3.7,593,0.313
5865,90004,1994,1,KBO,SBW,27,3,7,0,0,0,262,100,11,42,3,40,60,52,5.46,389,0.3
5866,90004,1995,1,KBO,SBW,24,3,11,2,1,1,300,104,8,51,7,48,61,57,5.16,440,0.214
5867,90004,1996,1,KBO,SBW,12,1,1,0,0,0,75,26,2,11,2,11,13,13,4.81,110,0.5
5868,90004,1997,1,KBO,SBW,2,0,0,0,0,0,6,5,1,1,0,1,2,2,13.5,10,-
5869,90012,1991,1,KBO,SBW,22,0,0,0,0,0,120,44,7,13,3,12,25,22,5.03,169,-
5870,90012,1992,1,KBO,Samsung,1,0,0,0,0,0,6,1,0,0,0,1,0,0,0,6,-
5871,90012,1994,1,KBO,Samsung,2,0,0,0,0,0,6,0,0,0,1,0,0,0,0,6,-
5872,90012,1995,1,KBO,Samsung,2,0,0,0,0,0,6,2,0,1,1,0,3,3,13.5,10,-
5873,90013,1991,1,KBO,SBW,6,0,2,0,0,0,46,23,0,7,3,6,16,14,9.22,70,0
5874,90013,1992,1,KBO,SBW,39,2,9,1,1,1,324,106,12,49,7,51,64,55,4.61,463,0.182
5875,90013,1993,1,KBO,SBW,30,5,12,2,1,0,468,142,16,74,5,92,75,68,3.92,664,0.294
5876,90013,1994,1,KBO,SBW,27,3,7,0,0,1,189,80,8,39,11,41,50,47,6.71,301,0.3
5877,90013,1995,1,KBO,Samsung,26,1,2,0,0,0,144,51,2,21,2,14,25,21,3.99,212,0.333
5878,90013,1996,1,KBO,Samsung,23,2,1,1,0,0,153,51,7,20,5,25,27,27,4.76,221,0.667
5879,90013,1997,1,KBO,Samsung,12,1,0,0,0,0,48,8,2,4,2,5,11,9,5.06,62,1
5880,90210,1992,1,KBO,OB,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,-
5881,90210,1993,1,KBO,OB,1,0,0,0,0,0,9,3,1,2,0,0,2,2,7.71,12,-
5882,90211,1990,1,KBO,OB,6,0,1,0,0,0,15,11,0,0,1,3,8,4,7.2,28,0
5883,90213,1991,1,KBO,OB,32,10,6,3,1,1,460,136,10,66,6,65,74,63,3.74,632,0.625
5884,90213,1992,1,KBO,OB,33,11,13,9,1,1,511,131,11,89,6,96,79,67,3.58,716,0.458
5885,90213,1993,1,KBO,OB,33,11,11,7,2,0,564,156,6,56,7,142,75,64,3.07,768,0.5
5886,90213,1994,1,KBO,OB,34,14,10,9,2,7,582,170,4,47,5,148,64,51,2.37,785,0.583
5887,90213,1995,1,KBO,OB,27,17,7,13,8,0,627,174,6,44,8,159,58,49,2.11,827,0.708
5888,90213,1996,1,KBO,OB,22,5,7,2,0,3,282,81,6,39,5,83,48,38,3.64,397,0.417
5889,90213,1997,1,KBO,OB,24,12,9,2,1,0,411,122,8,47,4,108,59,50,3.3,560,0.571
5890,90213,1998,1,KBO,OB,27,8,8,3,2,0,430,149,13,40,11,97,71,60,3.81,612,0.5
5891,90213,1999,1,KBO,Samsung,31,12,7,0,0,0,540,195,22,59,5,136,104,93,4.67,777,0.632
5892,90213,2000,1,KBO,Samsung,22,12,6,2,0,0,267,91,8,31,6,63,43,38,3.84,382,0.667
5893,90213,2001,1,KBO,Samsung,16,2,3,0,0,2,97,39,5,21,3,15,26,24,7.04,149,0.4
5894,90213,2002,1,KBO,SK,32,6,5,0,0,0,355,122,21,29,6,95,62,61,4.71,505,0.545
5895,90213,2003,1,KBO,SK,26,2,8,0,0,0,270,90,7,28,11,30,51,45,4.53,387,0.2
5896,90220,1990,1,KBO,OB,5,0,0,0,0,0,30,6,0,8,0,3,2,2,1.93,39,-
5897,90220,1991,1,KBO,OB,13,0,0,0,0,0,151,50,5,28,2,19,20,19,3.51,212,-
5898,90261,1990,1,KBO,OB,9,0,1,0,0,0,94,28,1,17,2,10,16,16,4.85,130,0
5899,90261,1991,1,KBO,OB,4,0,0,0,0,0,21,4,2,3,1,0,3,2,2.57,28,-
5900,90310,1990,1,KBO,Pacific,4,0,1,0,0,0,42,12,0,3,0,5,2,2,1.29,56,0
5901,90310,1991,1,KBO,Pacific,3,0,0,0,0,0,15,4,0,3,0,1,2,1,2.08,21,-
5902,90310,1993,1,KBO,Lotte,1,0,0,0,0,0,1,2,0,1,0,0,2,2,54,5,-
5903,90311,1991,1,KBO,Pacific,26,0,3,0,0,0,232,70,7,41,2,58,44,42,5,332,0
5904,90311,1992,1,KBO,Pacific,23,1,3,0,0,0,235,85,14,33,6,49,46,46,5.4,339,0.25
5905,90311,1993,1,KBO,Pacific,9,0,1,0,0,0,57,23,0,13,0,11,15,14,6.87,88,0
5906,90311,1994,1,KBO,Pacific,1,0,1,0,0,0,0,3,0,1,0,0,4,4,-,4,0
5907,90311,1995,1,KBO,Hanwha,25,0,3,0,0,0,159,62,6,23,7,27,35,33,5.6,246,0
5908,90311,1996,1,KBO,Hanwha,28,0,0,0,0,0,132,50,7,14,3,28,25,17,3.53,196,-
5909,90311,1997,1,KBO,Hanwha,1,0,0,0,0,0,12,7,2,1,0,1,6,6,16.2,18,-
5910,90311,1998,1,KBO,Hanwha,26,0,0,0,0,0,97,33,1,8,2,19,24,19,5.58,135,-
5911,90312,1991,1,KBO,Pacific,3,0,0,0,0,0,12,3,1,1,0,3,1,1,2.25,16,-
5912,90312,1992,1,KBO,Pacific,20,7,9,1,0,0,321,128,10,47,4,49,69,65,5.47,474,0.438
5913,90312,1993,1,KBO,Pacific,25,7,6,5,0,3,391,111,9,34,3,57,51,48,3.36,521,0.538
5914,90312,1994,1,KBO,Pacific,11,1,0,0,0,0,102,44,3,8,1,15,21,19,5.03,154,1
5915,90312,1995,1,KBO,Pacific,23,4,7,3,1,0,291,109,11,23,1,55,59,54,5.01,415,0.364
5916,90312,1996,1,KBO,Hyundai,44,8,6,0,0,6,402,111,10,31,10,93,59,50,3.38,538,0.571
5917,90312,1997,1,KBO,Hyundai,36,4,0,0,0,0,198,80,11,22,3,38,46,43,5.92,298,1
5918,90312,1998,1,KBO,SBW,20,1,3,0,0,1,123,36,4,8,4,18,20,19,4.24,162,0.25
5919,90312,1999,1,KBO,SBW,57,0,10,0,0,4,348,130,19,48,14,82,78,73,5.66,529,0
5920,90312,2000,1,KBO,SK,15,0,0,0,0,0,70,32,7,4,1,16,18,18,7.48,101,-
5921,90312,2001,1,KBO,KIA,20,1,2,0,0,1,123,46,8,17,3,24,32,27,5.93,185,0.333
5922,90312,2002,1,KBO,KIA,13,1,0,0,0,0,75,32,2,8,2,18,11,7,2.52,115,1
5923,90312,2003,1,KBO,KIA,4,0,0,0,0,0,19,7,0,0,1,3,4,4,7.71,22,-
5924,90315,2000,1,KBO,Hyundai,3,0,0,0,0,0,18,10,2,1,1,4,8,6,10.13,30,-
5925,90315,2001,1,KBO,Hyundai,32,2,2,0,0,0,139,39,4,15,1,29,18,17,3.43,186,0.5
5926,90315,2002,1,KBO,Hyundai,39,5,2,0,0,1,186,69,4,16,1,44,22,21,3.05,267,0.714
5927,90315,2003,1,KBO,Hyundai,66,8,4,0,0,9,279,85,9,23,4,67,37,33,3.19,378,0.667
5928,90315,2004,1,KBO,Hanwha,35,1,1,0,0,17,133,34,2,13,0,24,10,10,2.11,170,0.5
5929,90315,2006,1,KBO,Hanwha,37,1,1,0,0,1,129,41,5,12,0,32,24,24,5.1,175,0.5
5930,90315,2007,1,KBO,Hanwha,23,2,1,0,0,1,84,24,4,8,1,17,8,6,1.98,111,0.667
5931,90315,2008,1,KBO,Hanwha,3,0,0,0,0,0,9,3,0,0,0,1,1,1,3.86,10,-
5932,90350,1990,1,KBO,Pacific,2,0,0,0,0,0,9,2,1,3,0,2,2,2,6,14,-
5933,90350,1991,1,KBO,Pacific,4,0,0,0,0,0,30,15,1,1,2,2,9,8,7.2,47,-
5934,90350,1993,1,KBO,Pacific,11,0,5,0,0,0,126,39,2,12,7,16,22,20,4.29,180,0
5935,90350,1994,1,KBO,Pacific,8,0,0,0,0,0,45,18,3,4,1,10,13,11,6.6,68,-
5936,90350,1995,1,KBO,Pacific,29,2,2,1,0,0,247,71,10,27,9,63,27,23,2.57,339,0.5
5937,90350,1996,1,KBO,Hyundai,68,6,5,0,0,3,282,63,3,29,7,76,26,22,2.11,368,0.545
5938,90350,1997,1,KBO,Hyundai,55,7,2,0,0,4,276,73,6,32,4,64,32,29,2.84,372,0.778
5939,90350,1998,1,KBO,Hyundai,52,3,1,0,0,1,156,55,9,14,3,41,23,20,3.51,214,0.75
5940,90350,1999,1,KBO,Hyundai,51,1,1,0,0,1,139,48,4,5,3,48,23,17,3.43,193,0.5
5941,90350,2000,1,KBO,Hyundai,74,8,6,0,0,8,285,77,9,20,6,99,34,32,3.05,378,0.571
5942,90350,2001,1,KBO,SK,59,2,5,0,0,12,235,96,9,25,6,77,50,48,5.63,358,0.286
5943,90350,2002,1,KBO,SK,56,9,5,0,0,6,253,70,8,21,1,63,31,30,3.27,327,0.643
5944,90350,2003,1,KBO,SK,65,6,5,0,0,30,238,70,7,19,4,75,18,17,1.97,316,0.545
5945,90350,2004,1,KBO,SK,55,6,6,0,0,9,237,79,5,26,4,85,34,27,3.08,344,0.5
5946,90350,2005,1,KBO,SK,52,5,4,0,0,10,183,53,4,15,5,56,22,22,3.28,246,0.556
5947,90350,2006,1,KBO,SK,51,6,2,0,0,1,192,81,10,10,1,46,38,33,4.69,273,0.75
5948,90350,2007,1,KBO,SK,64,2,3,0,0,9,229,55,4,17,1,59,14,13,1.57,287,0.4
5949,90350,2008,1,KBO,SK,52,1,2,0,0,4,141,44,5,15,1,33,19,14,2.68,193,0.333
5950,90350,2009,1,KBO,SK,5,0,0,0,0,0,15,3,0,1,0,5,2,2,4.15,17,-
5951,90351,1990,1,KBO,Pacific,8,1,2,0,0,0,49,13,0,11,0,6,9,7,4.3,69,0.333
5952,90351,1991,1,KBO,Pacific,21,3,2,0,0,0,181,65,8,33,13,42,43,42,6.44,283,0.6
5953,90351,1992,1,KBO,Pacific,15,0,3,0,0,0,81,40,8,17,3,19,33,31,10.59,139,0
5954,90351,1993,1,KBO,OB,8,0,0,0,0,0,55,18,2,11,2,8,14,10,5.4,80,-
5955,90413,1990,1,KBO,LG,5,0,0,0,0,0,27,12,2,5,1,7,6,6,6.48,42,-
5956,90413,1991,1,KBO,LG,4,0,0,0,0,0,31,13,2,6,3,4,6,6,6.23,46,-
5957,90413,1992,1,KBO,LG,23,3,0,0,0,0,156,50,4,18,6,17,22,19,3.29,222,1
5958,90413,1993,1,KBO,LG,2,0,0,0,0,0,15,8,2,1,1,1,4,3,6.23,21,-
5959,90416,1992,1,KBO,LG,1,0,0,0,0,0,3,1,0,1,0,0,1,0,0,6,-
5960,90490,1991,1,KBO,LG,2,0,0,0,0,0,9,4,0,2,0,1,2,1,3,15,-
5961,90510,1990,1,KBO,Lotte,9,0,1,0,0,0,45,21,5,12,0,5,15,13,8.16,72,0
5962,90511,1990,1,KBO,Lotte,11,0,2,0,0,0,69,28,3,8,0,9,16,15,5.87,104,0
5963,90511,1991,1,KBO,Lotte,4,1,0,0,0,1,30,13,2,1,1,5,7,5,4.5,46,1
5964,90512,1990,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,2,0,0,0,0,-,2,-
5965,90521,1990,1,KBO,Lotte,7,0,1,0,0,0,54,20,5,11,0,4,16,16,8,82,0
5966,90521,1991,1,KBO,Lotte,2,0,0,0,0,0,15,2,1,1,0,4,1,1,1.8,18,-
5967,90532,1990,1,KBO,Lotte,31,10,7,3,1,7,435,101,3,114,3,146,55,49,3.04,629,0.588
5968,90532,1991,1,KBO,Lotte,30,14,9,10,1,3,574,132,4,96,8,152,65,52,2.47,768,0.609
5969,90532,1992,1,KBO,Lotte,17,7,4,6,0,1,294,98,6,52,2,67,46,45,4.13,426,0.636
5970,90532,1993,1,KBO,Lotte,19,6,11,4,4,1,273,82,5,37,2,59,43,38,3.79,382,0.353
5971,90532,1994,1,KBO,Lotte,46,6,5,0,0,31,229,67,3,20,1,61,25,25,3.01,306,0.545
5972,90532,1995,1,KBO,Lotte,34,5,3,0,0,14,180,34,1,24,0,41,12,10,1.5,231,0.625
5973,90532,1996,1,KBO,Lotte,13,4,5,2,0,1,214,64,6,34,4,34,36,30,3.88,301,0.444
5974,90532,1997,1,KBO,Samsung,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,-
5975,90532,1998,1,KBO,Samsung,16,1,3,0,0,0,120,51,8,21,0,29,31,30,6.86,183,0.25
5976,90532,1999,1,KBO,Samsung,7,0,1,0,0,0,36,20,3,6,1,16,15,15,11.25,62,0
5977,90532,2000,1,KBO,Samsung,19,4,0,1,1,0,174,66,6,31,6,37,40,35,5.49,267,1
5978,90532,2001,1,KBO,Samsung,18,2,2,0,0,0,138,54,10,22,0,22,37,31,6.15,208,0.5
5979,90613,1990,1,KBO,Haitai,7,0,0,0,0,0,33,10,0,6,1,2,6,6,4.91,49,-
5980,90613,1991,1,KBO,Haitai,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,5,-
5981,90613,1994,1,KBO,Haitai,2,0,0,0,0,0,15,11,2,0,1,2,8,8,16.62,24,-
5982,90613,1995,1,KBO,Haitai,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,-
5983,90615,1992,1,KBO,Haitai,8,0,0,0,0,1,42,16,3,1,0,2,7,7,4.5,58,-
5984,90670,1990,1,KBO,Haitai,3,0,0,0,0,0,12,2,0,3,1,0,3,3,8.1,16,-
5985,90685,1990,1,KBO,Haitai,1,0,0,0,0,0,9,5,1,2,0,1,4,4,12,16,-
5986,90687,1990,1,KBO,Haitai,5,0,1,0,0,0,18,10,2,6,1,3,10,9,15.19,33,0
5987,90687,1995,1,KBO,Haitai,19,0,5,0,0,0,208,54,9,36,3,54,35,29,3.86,287,0
5988,90687,1996,1,KBO,Haitai,17,1,0,0,0,0,96,35,5,13,3,30,17,17,4.88,137,1
5989,90687,1997,1,KBO,LG,23,8,3,1,1,0,363,112,7,41,7,74,47,40,2.99,498,0.727
5990,90687,1998,1,KBO,LG,28,12,12,2,1,0,522,144,14,50,10,111,80,70,3.63,721,0.5
5991,90687,1999,1,KBO,LG,15,8,5,0,0,0,279,78,9,35,8,87,45,44,4.26,390,0.615
5992,90687,2000,1,KBO,LG,21,4,7,2,0,5,234,79,6,28,6,80,34,30,3.46,343,0.364
5993,90687,2001,1,KBO,LG,3,0,1,0,0,0,24,7,2,5,2,5,6,6,6.75,36,0
5994,90687,2002,1,KBO,LG,23,7,9,0,0,0,327,95,16,58,8,75,62,54,4.46,476,0.438
5995,90687,2004,1,KBO,KIA,16,2,1,0,0,0,138,40,1,20,7,37,20,18,3.57,198,0.667
5996,90687,2005,1,KBO,KIA,12,2,5,0,0,1,130,39,5,20,4,31,20,19,4.1,184,0.286
5997,90687,2007,1,KBO,Lotte,24,5,12,0,0,0,369,139,13,39,10,66,74,68,5,547,0.294
5998,90687,2008,1,KBO,Lotte,37,2,4,0,0,9,153,36,6,14,1,48,20,20,3.58,196,0.333
5999,90687,2012,1,KBO,KIA,24,1,3,0,0,9,63,19,0,6,1,20,10,9,3.98,85,0.25
6000,90687,2013,1,KBO,KIA,26,2,2,0,0,0,93,28,2,8,1,24,16,15,4.45,125,0.5
6001,90759,1990,1,KBO,Binggrae,7,0,0,0,0,0,37,14,2,9,1,5,10,5,4.22,55,-
6002,90811,1990,1,KBO,Samsung,3,0,0,0,0,0,16,2,0,0,1,1,0,0,0,11,-
6003,90811,1991,1,KBO,Samsung,16,1,1,0,0,0,99,41,7,20,3,17,30,29,7.91,152,0.5
6004,90811,1992,1,KBO,Samsung,28,8,7,1,0,1,391,98,10,104,8,88,73,60,4.2,581,0.533
6005,90811,1994,1,KBO,Samsung,13,0,2,0,0,2,91,35,1,14,2,16,17,16,5.02,129,0
6006,90811,1995,1,KBO,Samsung,21,1,5,1,0,0,189,59,5,29,8,23,41,34,4.91,277,0.167
6007,90811,1996,1,KBO,Samsung,21,5,7,1,0,1,249,85,5,44,12,26,42,37,4.01,371,0.417
6008,90811,1997,1,KBO,Samsung,15,0,0,0,0,1,102,30,3,18,5,11,16,13,3.44,145,-
6009,90850,1990,1,KBO,Samsung,22,13,6,3,1,0,339,95,4,35,8,45,48,44,3.5,463,0.684
6010,90850,1991,1,KBO,Samsung,31,10,10,3,2,3,378,137,18,28,3,31,68,65,4.64,530,0.5
6011,90850,1992,1,KBO,Samsung,27,13,7,5,2,1,462,140,7,43,4,52,60,49,2.86,625,0.65
6012,90850,1993,1,KBO,Samsung,16,4,3,0,0,0,213,68,4,28,7,25,32,31,3.97,306,0.571
6013,90850,1994,1,KBO,Samsung,21,6,10,2,1,0,384,120,6,36,6,60,56,48,3.38,535,0.375
6014,90850,1996,1,KBO,Samsung,12,2,3,0,0,0,142,62,8,15,7,17,34,33,6.5,215,0.4
6015,90851,1990,1,KBO,Samsung,4,0,2,0,0,0,48,30,1,8,1,7,19,17,9.56,84,0
6016,90851,1991,1,KBO,Samsung,17,1,0,0,0,0,133,54,3,19,4,21,30,28,5.91,192,1
6017,90851,1992,1,KBO,Samsung,10,1,0,0,0,0,75,35,5,16,4,18,26,26,9.62,123,1
6018,90851,1993,1,KBO,Samsung,26,2,3,0,0,4,255,76,4,29,7,46,35,24,2.56,353,0.4
6019,90851,1994,1,KBO,Samsung,27,2,2,0,0,0,213,75,6,25,3,35,36,35,4.48,304,0.5
6020,90851,1995,1,KBO,Samsung,6,1,0,0,0,0,19,7,0,2,0,5,7,7,13.5,22,1
6021,90851,1996,1,KBO,Samsung,25,2,3,0,0,1,231,71,5,22,7,35,30,28,3.3,312,0.4
6022,90851,1997,1,KBO,Samsung,31,1,2,0,0,3,174,75,9,23,2,33,37,36,5.59,264,0.333
6023,90851,1998,1,KBO,Samsung,12,0,0,0,0,0,63,20,5,10,0,12,11,10,4.29,89,-
6024,90851,1999,1,KBO,Doosan,37,4,6,0,0,0,310,119,18,66,4,59,74,70,6.2,482,0.4
6025,90851,2000,1,KBO,Doosan,40,4,4,0,0,2,271,103,7,40,9,63,63,59,5.99,416,0.5
6026,90851,2001,1,KBO,Doosan,20,0,0,0,0,0,102,43,6,15,2,15,34,31,8.21,162,-
6027,90851,2002,1,KBO,Doosan,70,4,10,0,0,2,406,129,9,40,10,93,59,58,3.91,567,0.286
6028,90851,2003,1,KBO,Doosan,12,1,1,0,0,0,55,26,3,5,1,9,22,18,9.72,86,0.5
6029,90851,2004,1,KBO,Lotte,2,0,0,0,0,0,9,7,1,0,0,2,3,3,9,15,-
6030,90853,1990,1,KBO,Samsung,9,0,0,0,0,0,69,21,1,15,0,6,15,12,4.7,99,-
6031,90853,1993,1,KBO,Binggrae,16,0,2,0,0,2,145,50,5,14,2,22,26,25,4.82,198,0
6032,90853,1994,1,KBO,Hanwha,37,5,8,1,0,5,384,127,14,31,3,77,60,57,4.01,540,0.385
6033,90853,1995,1,KBO,Hanwha,32,7,8,4,1,5,405,129,12,37,3,112,60,56,3.75,562,0.467
6034,90853,1996,1,KBO,Hanwha,33,9,13,3,2,2,529,176,10,40,6,156,92,77,3.97,734,0.409
6035,90853,1997,1,KBO,Hanwha,38,6,10,1,0,0,414,150,19,36,5,101,76,66,4.3,595,0.375
6036,90853,1998,1,KBO,Hanwha,38,9,17,5,2,2,529,198,23,38,3,145,104,94,4.84,754,0.346
6037,90853,1999,1,KBO,Hanwha,31,14,8,2,0,2,516,161,26,29,8,140,86,82,4.29,707,0.636
6038,90853,2000,1,KBO,Hanwha,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,5,-
6039,90853,2001,1,KBO,Hanwha,40,7,8,0,0,5,303,125,12,29,5,69,69,55,4.9,456,0.467
6040,90853,2002,1,KBO,Hanwha,30,0,7,0,0,3,186,70,13,12,4,47,43,42,6.1,269,0
6041,90853,2003,1,KBO,Hanwha,33,15,7,1,1,1,558,203,18,29,4,118,78,73,3.54,774,0.682
6042,90853,2004,1,KBO,Lotte,19,3,9,0,0,0,268,112,16,16,7,51,58,49,5.03,391,0.25
6043,90853,2005,1,KBO,Lotte,17,6,7,0,0,0,306,88,8,16,7,69,35,34,3.02,403,0.462
6044,90853,2006,1,KBO,Lotte,23,12,8,1,0,0,421,132,17,23,5,50,63,50,3.25,566,0.6
6045,90853,2007,1,KBO,Lotte,11,1,4,0,0,0,118,56,4,13,1,14,30,28,6.69,178,0.2
6046,90853,2008,1,KBO,Samsung,31,6,6,0,0,0,379,152,8,29,9,53,79,74,5.34,544,0.5
6047,90880,1990,1,KBO,Samsung,7,0,2,0,0,0,39,17,2,2,4,3,11,10,6.92,58,0
6048,90880,1991,1,KBO,Samsung,5,0,1,0,0,0,36,10,0,2,1,2,1,1,0.75,47,0
6049,90880,1992,1,KBO,Samsung,5,1,0,0,0,0,12,12,0,0,1,1,9,9,20.25,24,1
6050,91011,1991,1,KBO,LG,9,0,1,0,0,0,69,22,3,8,2,9,12,12,4.84,98,0
6051,91011,1993,1,KBO,LG,4,0,0,0,0,0,19,6,0,2,0,4,1,1,1.93,20,-
6052,91011,1995,1,KBO,LG,25,0,1,0,0,1,148,53,1,20,5,33,24,23,4.34,213,0
6053,91011,1996,1,KBO,LG,12,0,1,0,0,1,63,21,2,4,2,9,15,10,4.29,91,0
6054,91011,1998,1,KBO,Haitai,38,2,4,0,0,1,285,93,18,19,2,64,52,48,4.58,387,0.333
6055,91011,1999,1,KBO,Haitai,37,4,4,0,0,2,193,86,10,25,5,54,46,39,5.6,296,0.5
6056,91011,2000,1,KBO,Haitai,29,4,2,0,0,4,163,51,5,18,6,37,25,23,3.93,230,0.667
6057,91011,2001,1,KBO,KIA,47,4,2,0,0,3,207,46,8,27,5,58,21,20,2.63,277,0.667
6058,91011,2002,1,KBO,KIA,9,1,0,0,0,0,21,5,2,3,0,5,4,3,3.86,28,1
6059,91011,2003,1,KBO,LG,25,3,6,0,0,0,198,76,9,31,5,29,40,38,5.18,297,0.333
6060,91059,1991,1,KBO,LG,3,0,0,0,0,0,18,1,0,7,0,1,3,3,4.5,25,-
6061,91059,1992,1,KBO,LG,31,2,5,0,0,1,276,100,7,50,3,56,60,46,4.5,412,0.286
6062,91066,1992,1,KBO,Pacific,2,0,0,0,0,0,13,2,1,2,0,1,1,1,3.38,10,-
6063,91066,1993,1,KBO,Pacific,10,2,3,3,0,0,165,45,0,17,0,23,19,13,2.15,220,0.4
6064,91066,1994,1,KBO,Pacific,15,0,0,0,0,0,64,25,0,6,2,6,7,6,2.75,89,-
6065,91066,1995,1,KBO,Hanwha,8,0,0,0,0,0,31,10,2,8,1,4,5,5,5.19,44,-
6066,91066,1996,1,KBO,Hanwha,2,0,1,0,0,0,10,2,1,1,0,2,1,1,5.4,8,0
6067,91066,1997,1,KBO,SBW,9,0,0,0,0,0,12,6,0,3,0,2,4,3,8.1,18,-
6068,91066,1998,1,KBO,SBW,2,0,0,0,0,0,2,3,0,0,0,2,0,0,0,5,-
6069,91101,1991,1,KBO,Haitai,15,0,0,0,0,1,87,29,2,14,2,9,14,12,3.81,123,-
6070,91101,1992,1,KBO,Haitai,22,0,1,0,0,1,151,70,8,12,1,27,36,35,6.47,221,0
6071,91101,1994,1,KBO,Samsung,25,1,3,0,0,1,187,56,5,36,5,35,31,26,3.86,269,0.25
6072,91101,1995,1,KBO,Samsung,19,0,0,0,0,0,111,40,4,27,5,21,25,21,5.2,172,-
6073,91101,1997,1,KBO,SBW,3,0,0,0,0,0,9,8,1,3,1,2,8,8,24,20,-
6074,91104,1992,1,KBO,Haitai,8,0,1,0,0,0,46,18,3,7,0,7,8,7,4.61,63,0
6075,91106,1991,1,KBO,Haitai,6,0,1,0,0,0,39,16,0,9,2,9,11,8,5.84,63,0
6076,91106,1993,1,KBO,LG,11,0,0,0,0,0,45,14,1,10,3,7,7,5,3.14,66,-
6077,91106,1994,1,KBO,LG,4,0,0,0,0,1,30,13,3,2,1,7,8,8,7.2,46,-
6078,91106,1995,1,KBO,LG,12,3,3,1,1,1,186,46,4,28,1,41,20,20,2.93,250,0.5
6079,91119,1991,1,KBO,LG,3,0,0,0,0,0,6,5,1,2,0,0,4,4,18,12,-
6080,91138,1991,1,KBO,LG,5,0,0,0,0,0,45,14,1,12,1,2,10,8,4.8,71,-
6081,91138,1992,1,KBO,LG,1,0,0,0,0,0,2,0,0,3,0,0,3,2,27,5,-
6082,91151,1991,1,KBO,LG,6,0,0,0,0,0,28,6,2,4,0,6,5,5,5.87,31,-
